ID,wikipedia,upvotes,title
285,https://en.wikipedia.org/wiki/61*,2798,TIL that in 1972 some of Aircraft Carrier USS Ranger's crew carried out two-dozen acts of sabotage to prevent the ship from returning to Vietnam
286,https://en.wikipedia.org/wiki/Trilemma,2796,"TIL a Dilemma is a difficult choice between just 2 options, Trilemmas, Quadrilemmas, and so forth exist for more options"
287,https://en.wikipedia.org/wiki/Cat,2794,"TIL The Bornean Bay Cat is one of the rarest wild cats in the world -- Only 12 specimens have been studied between the years of 1874 and 2002, and the species was never caught on film until 2009."
288,https://en.wikipedia.org/wiki/History_of_aspirin,2790,"TIL that the name 'Aspirin' was originally a trademark belonging to German pharmaceutical company 'Bayer', but after Germany's loss in WWI the company was forced to hand over the trademark as a part of the Treaty of Versailles in 1919."
289,https://en.wikipedia.org/wiki/Turkish_coffee,2789,TIL Coffee was so influential in Turkish culture that the Turkish word for 'breakfast' literally translates to 'before coffee' and the word brown translates to 'the color of coffee.'
290,https://en.wikipedia.org/wiki/Chuck_Yeager,2781,"TIL that 2 nights before he broke the sound barrier, Chuck Yeager fell off a horse and broke his ribs. He didn't tell anyone because he didn't want to be taken off the mission. He had a local veterinarian tape him up."
291,https://en.wikipedia.org/wiki/Ostrich,2779,TIL that there has never been a single recorded event where an Ostrich has buried his head in the ground when threatened.
292,https://en.wikipedia.org/wiki/Chrysler_PT_Cruiser,2778,TIL that the Chrysler PT Cruiser is actually a truck. Chrysler specifically designed it to fit criteria for a light truck in order to bring the average fuel efficiency of the company's light truck fleet into compliance with standards.
293,https://en.wikipedia.org/wiki/Rodrigo_de_Jerez,2778,"TIL The man responsible for introducing tobacco to Europe was imprissoned by the Spanish Inquisition because ""only Devil could give a man the power to exhale smoke from his mouth."""
294,https://en.wikipedia.org/wiki/Breakup_of_the_Bell_System,2775,"TIL that in 1982, AT&T, which had complete control of the telephone service in the US, broke up into 7 companies due to an antitrust case. Now, 4 of those companies once again belong to AT&T, 2 to Verizon, and the last to CenturyLink."
295,https://en.wikipedia.org/wiki/Golden_Buddha_(statue),2772,TIL in 1955 someone dropped a 600 year old plaster buddha statue... to discover the plaster was actually covering a solid gold statue.
296,https://en.wikipedia.org/wiki/B._F._Skinner,2770,"TIL that B. F. Skinner invented a temperature controlled baby crib that he called the ""heir conditioner""."
297,https://en.wikipedia.org/wiki/Bart_Sells_His_Soul,2769,"TIL The inspiration for the episode ""Bart Sells His Soul"" came from an experience Greg Daniels had in high school when he convinced a bully to sell him his soul and scared him into buying it back. He did it again until he realized the only person who ever profited on souls was Satan."
298,https://en.wikipedia.org/wiki/Michael_Crichton,2768,"TIL Michael Crichton, author of Jurassic Park, felt his literature professor at Harvard was giving him unfair grades. To prove it, he turned in a paper by George Orwell and received a B-"
299,https://en.wikipedia.org/wiki/Centennial_Light,2764,TIL the world's longest lasting light bulb has been burning for the past 113 years
300,https://en.wikipedia.org/wiki/George_V,2764,"TIL King George V's physician gave the dying king a lethal dosage of morphine and cocaine to hasten his death so that it could be announced in the morning edition of The Times rather than ""less appropriate evening journals"""
301,https://en.wikipedia.org/wiki/Victor_Lustig,2759,"TIL a man in France impersonated a government official, and managed to sell the Eiffel Tower not once, but twice."
302,https://en.wikipedia.org/wiki/Christianization_of_Kievan_Rus',2757,"TIL that in 986, Vladimir the Great, audited the major religions before choosing one to unify Russia. Apparently he decided against adopting the Muslim faith because ""Drinking is the joy of the Rus', we can't go without it""."
303,https://en.wikipedia.org/wiki/The_Program,2747,"TIL that the USSR and the USA were originally in talks to jointly go into space together during the Cold War. The USSR almost accepted but then President Kennedy was assassinated and the Soviets didnt trust Vice President Johnson, so the plan fell through."
304,https://en.wikipedia.org/wiki/Clone_trooper,2742,TIL no physical clone trooper armor was ever produced for Star Wars prequels. Every Clone trooper was CGI.
305,https://en.wikipedia.org/wiki/Space_Invaders,2735,"TIL By 1982, Space Invaders had grossed $2 billion. Just in quarters.."
306,https://en.wikipedia.org/wiki/German_submarine_U-530,2734,TIL two Nazi submarines declined to surrender when Berlin fell and instead submerged for two months before landing in Argentina. One is said to have offloaded a Nazi officer before being detected.
307,https://en.wikipedia.org/wiki/Bikini_Atoll,2726,TIL the flag of Bikini Atoll is symbolic of the islanders' belief that a debt is still owed by the U.S. to the atoll because of the thermonuclear detonations on the islands.
308,https://en.wikipedia.org/wiki/Great_white_shark,2725,TIL humans aren't appropriate prey for great white sharks because their digestion is too slow to cope with the high ratio of bone to muscle and fat.
309,https://en.wikipedia.org/wiki/Orthokeratology,2725,"TIL There are types of contact lenses worn only during sleep that reshape your cornea. After taking them out in the morning, your vision is as good as it would be while normally wearing contacts or glasses. Studies also suggest the lenses slow or stop myopic progression in children."
310,https://en.wikipedia.org/wiki/Library_of_Alexandria,2724,"TIL that in ancient Egypt, any books found in ships coming into port, would be brought immediately to the library of Alexandria and be copied. The original would be kept in the library and the copy given back to the owner."
311,https://en.wikipedia.org/wiki/Al_Capone,2719,"TIL after being seized by the feds, Al Capone's armored limousine was used to protect FDR after the attack on Pearl Harbor "
312,https://en.wikipedia.org/wiki/Bubble_wrap,2717,TIL The inventors of Bubble Wrap were originally trying to make plastic wallpaper.
